CHO,STAR,TOTSUG,FREE_SUGAR,ADDED_SUGAR,GLUC,FRUCT,SUCR,MALT,LACT,GALACT,OLIGO,PROT,FAT,KCALS,ALCO,WATER,AOACFIB,ENGFIB,SATFAC,MONOFACc,POLYFACc,TOTn3PFAC,TOTn6PFAC,FACTRANS,MG,ZN,MN,FE,SE,VITD,CAFF,totalVeg,totalFruit,starch_fraction,sugar_fraction,free_sugar_fraction,rapid_glucose_equiv,intrinsic_sugar,protein_cho_ratio,fat_sugar_ratio,protein_sugar_ratio,glycaemic_brake,n6_n3_ratio,baseline_glucose_mmol,past_4h_glucose_trend,past_1h_glucose_mean,past_1h_glucose_sd,mean_glucose_24h,sd_glucose_24h,mage_24h,conga1_24h,conga2_24h,modd_24h,glucose_at_t_minus_15,glucose_at_t_minus_30,past_3h_cho,past_3h_sugar,past_3h_fat,past_3h_prot,time_since_last_meal_min,hour_of_day,sex,n_total_meals,n_days_tracked,mean_daily_kcal,mean_daily_cho,cho_x_baseline_glucose,cho_x_mage,cho_x_time_since_last_meal,cho_x_fibre,cho_x_fat,cho_x_protein,cho_x_hour_of_day,glucose_trend_x_hour_of_day,mage_x_baseline_glucose
-2.9362829,0.026127841,0.10191378,0.14098932,0.13564087,-0.4889703,-2.114287,2.5714755,-2.231825,-2.149016,-1.8290784,0.052414663,1.5900015,-0.003098987,1.2511914,0.0,-5.0798697,-0.44450003,0.10215995,-2.5092597,-0.47681117,0.5266987,0.4665482,1.9814235,0.42340478,0.5478897,2.1887612,-0.09624716,0.76907736,-0.40641534,-0.15142949,-0.1623485,0.08572934,-2.8512998,-1.7686093,-3.9192598,-0.2630267,1.231128,-2.2191513,-2.8305528,-0.14974886,0.20636363,-4.0963783,-2.7099195,3.735031,-4.0708394,1.1082,5.619495,-2.5225167,0.08300926,-2.65642,1.3610905,-3.0089386,1.5008966,0.70309347,0.03488058,-1.3504741,0.44233942,-1.5096297,0.4692548,-5.2528415,-5.0360384,-0.39280626,-6.9679446,1.6188616,0.23862466,-0.72330177,3.0889852,-6.0859566,0.309473,-0.00411437,-1.4897816,0.24797522,-3.411814,-3.5204885,2.1723936
-0.42084348,-0.071475856,0.08952047,-0.16968566,0.14809316,-0.18339032,-1.6085191,-0.036603227,-1.7494693,-0.7815595,-0.15642895,-0.113192916,1.3012495,0.060382918,0.66241723,0.0,-2.6014705,-1.0757935,1.3916037,-0.9453788,-0.40603083,-3.6555574,0.75134057,-0.38991708,-0.8923111,-0.5368622,-0.49875394,1.7317038,0.96903825,-3.9654055,0.10598078,-0.042369038,-0.11512544,0.39310482,-0.009010319,-1.4277357,0.043922137,0.24676141,0.497867,3.0439324,-0.019829094,0.18966213,3.7278523,0.44749597,-5.444899,-0.7607819,3.7968955,-6.585412,-8.680054,-0.092735395,-3.66911,1.456276,-6.0204554,1.753636,0.9991723,0.78208315,-2.7232935,0.39693236,2.6550894,0.36553228,1.3631238,-1.1334832,0.16603844,-3.064425,1.2578115,2.2906651,1.3956748,1.7510799,-2.8263159,-1.1865053,-0.8594849,-2.1634626,0.28043932,-2.8288589,1.5829455,1.5801022
-0.97036004,-0.71947724,-0.11577451,0.13757439,-0.14803718,-0.6417528,-2.1955771,-2.632953,-2.1177244,-0.36041933,-0.31864452,0.50497204,-2.6082895,-0.20695117,2.1423686,0.0,2.7526972,-0.63057804,0.65144664,-1.0913697,-2.9795365,2.8884666,-1.6808892,-0.17878509,0.8906432,-1.0943208,1.9075497,-0.28763783,1.4917419,3.3345697,-0.027978893,-0.11899552,-0.57139647,-0.11460182,0.50284904,0.24256751,-0.016304296,0.8547447,-0.37834048,-1.2164936,-0.45512313,-0.031300873,-3.6223288,0.45172384,6.0636315,2.374663,4.0999317,4.863786,-8.450096,-1.8188496,-1.7633,1.3402984,-5.9251595,2.9299495,0.79815966,1.0244949,-1.9390513,0.659032,-1.2984797,-0.13530001,1.935066,-0.22990774,0.17868751,-7.735627,0.8105806,3.358752,0.7082448,-0.5695427,0.2998767,1.0527785,0.009842686,-0.7266888,0.13759749,-2.5603383,-0.94774586,2.151582
-3.4124112,-0.26590258,0.34432498,-0.2986282,0.85622656,-0.24923758,0.35163808,-0.855816,-1.0835911,1.0588374,-0.2535228,0.19952758,1.7068017,0.024158195,0.1137595,0.0,-0.8461852,-0.4808605,0.51928985,0.27271447,0.49453574,-2.8034384,0.76295483,-1.2278092,0.53705496,0.41186124,-1.0795237,-1.5617566,1.487328,-4.128321,-0.07204471,-0.32251027,-0.10810248,0.22305363,-1.5276089,0.053758845,0.7032385,0.7902545,1.0322427,2.8482373,-1.3510168,0.18449262,2.8740015,0.15849294,-29.193165,-6.636826,-3.2706928,-5.2683764,-11.301389,-1.1049097,-3.9098787,1.4045035,-4.003426,0.68332136,-3.1138957,-0.73420817,-2.8956532,0.39875326,-0.40545332,0.659541,1.5337479,-1.6946263,-0.11932799,-2.0192175,0.93645424,2.5559936,-0.30240133,3.434176,-3.6226134,-1.6768786,0.01800378,-1.9239328,-0.15542431,-3.22289,-3.3259692,2.0374198
2.0455632,-0.6528907,-0.22557312,-0.07508506,0.21095696,12.062045,2.2148113,2.1089094,-0.11575123,-0.39986604,-0.16456231,-2.6777549,3.783556,-0.35301343,0.22153313,0.0,-2.4757035,-0.7538041,-0.56682366,-0.24563688,-0.27376723,-3.9437273,0.5356084,-0.17296217,-1.0947127,-1.3302335,-1.610729,-1.2503775,1.8159299,2.7212648,1.2733225,-0.33529267,-0.36649826,-0.9751042,0.21660951,2.158409,-0.14125475,-1.0340418,1.9261471,4.3860035,-1.4184258,-1.533357,5.5258827,-0.7080715,1.7720366,3.4494553,1.4881163,10.149191,0.21208242,-0.80993783,-4.6339507,-1.159936,-3.7649822,5.2738943,0.33676773,1.1886525,-1.3604064,0.523171,1.5649192,-1.7568517,1.6528302,5.286487,0.27705625,-5.1983466,1.2805126,1.0373248,2.59649,-0.6707643,-2.3221292,-1.1418005,-0.12826443,-0.49888209,0.20965824,2.590492,8.805278,4.227313
-0.91604453,-0.20032479,-0.24998456,-0.5274,0.42052355,-0.74212223,-2.9717069,-0.03029149,-1.125632,-2.8040934,-3.2116425,-1.7479687,-1.4413534,0.16047686,-0.49094924,0.0,-4.532094,-0.2546437,0.11918107,-1.7295337,-1.9224507,1.3068266,-0.6806555,-1.0664088,0.5828913,0.80989116,1.5677292,-0.2818401,1.2711759,0.84325397,-0.2501704,-0.15769579,-0.12887709,-3.0366237,1.1508224,1.4964625,1.7991139,1.4491888,-0.92581743,-0.7752013,0.47306415,0.14407393,-5.349098,-2.2283282,4.1767216,4.0265365,3.5968354,9.294251,-8.707897,-1.8221415,-2.3742537,-1.9377285,-5.0787535,-1.4805194,0.72230774,0.40764162,-0.5301642,0.5519576,-1.3646672,0.1585699,-5.7911735,-0.8415763,-0.011731422,-7.7715273,1.8744614,2.0483365,-0.027336335,-0.15979394,-1.2924459,-3.3460834,-0.028977146,-1.1842722,0.028127616,-2.6960824,-0.20157555,1.8144864
-0.66383284,2.5914679,-0.051918536,0.18702246,0.35599768,-2.1571114,1.8223538,0.13591664,0.4683148,0.57291216,0.8647674,-1.6814357,-3.470118,-0.052242793,-0.542968,0.0,1.752321,-0.85748994,0.39195052,-2.7203534,-0.5571382,-1.9162247,0.679207,0.18168157,1.1222756,1.0329129,-1.2560691,0.06302084,-2.3546946,1.278186,-0.15955846,-0.23338544,0.04919333,0.120544955,-0.19929421,-0.31047988,-0.02488923,1.0158349,-1.1275449,-1.4366189,-0.97464854,-1.4438533,-4.8099556,-1.219298,6.716221,2.1140137,3.7502067,3.1982946,-10.364768,-2.7743318,-2.2453592,-0.99701464,-4.836787,-0.6977705,0.6523087,0.7184215,-0.6640676,0.5990969,-1.2550256,0.043019783,-0.97697943,0.20865472,0.18367818,-5.4520545,0.9382089,3.3352797,-0.41835,-0.60991067,-1.0365613,-0.6557954,0.49205825,-0.83561426,-0.0484475,0.46567404,2.577838,3.619549
-0.7017528,-0.07013733,0.18448061,-0.040282026,-0.0561956,-2.1269655,0.4775002,-0.2827038,-0.636864,-0.52807504,-0.10101603,-0.06809045,-5.5049763,-0.29877543,-1.1023388,0.0,1.9363167,-1.1374259,-0.6432864,1.7012987,-0.33478993,-1.6131426,0.3612064,0.2579337,0.18032676,1.3662038,-1.3223449,0.5619904,1.2159798,0.2782478,0.4762279,-0.15738654,-0.035920873,1.2518228,-0.7386734,-1.736211,0.013761636,-0.22884865,2.9737535,-3.7891002,-0.7617538,0.97859997,-4.909693,0.55447614,12.00651,12.719137,0.15594372,-5.9113116,-7.076228,-0.99821484,-3.3578112,1.2845756,-4.1292505,1.8648062,1.905272,1.5818172,-1.3337939,-0.13630457,-1.2379029,0.072267815,-0.8520898,0.87539446,0.0252704,-5.4214115,-0.34982634,1.1631148,-0.016300686,1.1895672,0.17080247,0.31727663,-0.64948773,3.4245756,-0.32783374,0.9360758,0.9219487,1.0347455
-0.9330647,0.02433671,0.08053097,-0.22395147,0.13210858,0.6344806,1.1977732,0.7451561,-1.2477548,0.79303074,-0.051807586,-0.9874151,-1.8921096,-0.060328715,0.157469,0.0,1.1997302,-1.9590193,1.9047664,-2.2458138,-2.7629423,1.9455388,0.6718792,6.0813403,0.083833106,-0.23517002,-0.687071,-1.1642258,-3.1443677,2.6173816,0.002245952,-0.24009767,-0.13857143,-1.0986063,-2.1751623,0.3613433,-0.005278673,0.4254073,1.624772,-0.26036114,1.6485565,0.14743967,-3.583989,0.6963977,7.35626,3.5581434,3.3199992,13.104476,-7.8990126,1.0933261,-1.0191779,2.364205,-5.5549326,4.0492334,0.8282614,0.8269306,-0.7509507,0.6169186,-1.4672766,0.4553361,-4.8969007,-1.1699268,-0.069163695,-7.0997624,1.4956582,2.4835575,0.06194181,0.5353145,-0.83171827,-3.794774,0.046462886,0.3571943,-0.8033407,-3.5876772,2.0800393,2.4398086
-0.27518126,-0.19269411,0.1635885,-0.17746322,-0.05140121,-3.1801848,-1.5565369,1.8371154,0.08096653,-0.5859134,-0.21283332,-0.6746138,-3.5474901,0.12333395,-1.2551498,0.0,2.1879394,-0.8351231,0.5981456,-1.3283237,0.7701038,3.1123793,-2.3098526,-0.08294812,-0.46936122,1.3078638,-0.030792639,0.308722,-5.307422,3.7219005,-0.44595364,-0.0891279,0.05074711,-0.10317331,1.4011332,-1.9589938,-0.05757421,-0.12989831,-0.8260668,-2.2116067,-1.1575383,-2.0745723,-3.8075106,0.44798794,7.1693616,2.2242851,1.337672,-3.4024293,-9.242456,0.57966,-1.7207134,0.6111875,-5.2688313,2.5650709,1.0800902,0.4558033,-0.5596958,0.43633968,1.1355621,-0.3798427,1.6286905,0.019806582,0.2827066,-6.6527824,0.4408147,3.2455692,0.3568407,0.9554689,-1.5047152,-1.2642349,0.50899243,-1.4974681,-0.52081686,-2.3018255,2.889111,1.5808004
-2.6754882,1.43256,-0.095501676,-0.75202495,0.14062624,-0.33706936,-2.7857778,-1.9307274,-1.587645,0.90245736,-0.030218739,0.114808865,2.687748,-0.05689778,0.094853885,0.0,3.7614782,-1.1896056,-0.38942537,-1.3698359,-3.5687017,2.2829678,-0.37625122,-1.6351511,0.8407261,1.802627,1.8804613,-1.2595686,0.23594666,1.8178357,-1.2048124,-0.15874156,-0.44090205,-3.965474,-0.24428721,-0.27249774,-0.10093959,0.35269547,0.46885338,-0.90475297,-1.3807448,0.15299681,-2.6627889,-2.7291446,-6.2819066,-6.575697,2.4538174,-3.9451973,-12.936167,-1.6631219,-5.992392,0.077205345,-5.399735,-0.9888262,0.4859762,0.5547109,-1.2260958,0.39132413,-1.2892002,-0.4094889,2.1027308,2.0219312,0.2913994,-8.5464945,-0.36678544,3.8181586,0.86305314,-1.0648023,-1.9076269,0.48501197,0.00093586,3.4778514,-0.105484486,3.4121196,2.3703794,2.6605875
-0.903991,-0.26157752,-0.6597512,0.6735071,-2.519494,-1.7050937,-0.2607784,-1.4426777,0.23471488,-1.1757729,-0.00078913104,-0.03687897,2.292301,0.11266478,0.54878074,0.0,7.1295314,-1.0607947,0.691062,0.36159414,-1.8122061,-3.8897092,0.9846145,-0.46639824,-0.9261892,1.1588168,2.5419219,-1.3698622,3.1837478,-3.0335052,-0.018762592,-1.024493,-0.033089887,0.4284908,-1.5830799,-1.2047712,-4.300068,-1.3043816,-0.19492057,3.4489427,-1.6808401,-0.16724548,4.5305514,0.018519964,-9.168123,-4.5396223,-1.967786,-6.8123446,-9.1350765,-0.99801505,-5.4239244,-0.27145174,-4.052716,-0.43030617,-3.6885033,-1.5536397,-2.8876412,0.19134943,-2.0331056,-0.32866958,0.7911239,10.081605,0.1518099,-3.2044294,0.784983,3.3711505,0.15337312,-1.2627419,-1.9728594,-0.79108334,0.12466547,-2.9007473,0.030317543,1.0790464,-1.6652507,3.6429505
1.5730827,1.6975899,-0.098345965,-0.3013097,0.11953497,-0.22530976,-2.1393127,-0.39897296,-0.7122367,-0.78798497,0.022197202,0.37543115,0.46543878,-0.07555526,0.1265104,0.0,-2.8228211,0.47943437,-1.0526608,0.13180815,-0.2749378,3.5951598,-0.052094147,-2.2902322,-1.5630562,-2.856178,1.3537623,-1.8398468,-2.3832486,-0.542022,-0.80240893,-0.35279188,-0.5904084,-2.7794058,1.0973308,0.81979907,0.7102595,-0.41467816,-0.21518245,-0.34456748,-0.28711945,0.20585452,-1.4681221,-0.33057648,-1.6023841,-3.1543365,-0.18537992,8.9426365,0.17086425,-0.0053087845,-2.8433704,2.7337027,-6.7413235,1.4035695,0.5772833,0.5407958,-0.8906096,0.67500865,-1.2673773,0.5717165,-4.4249597,-0.061729886,0.03158842,-7.2726007,1.725021,2.3291845,2.35028,-0.75324106,-1.0334764,-4.381294,-0.049609486,0.9123938,0.06582828,-2.8423288,-1.6991088,1.4442394
0.7354887,0.82512486,-0.05481104,-0.14222457,0.33828613,-1.4309987,-0.060653478,2.8718538,8.809822,-0.012725489,-0.22871992,0.28503114,-4.3478227,0.1218749,-0.02828478,0.0,-1.0800669,-2.0239482,0.53790045,-1.0247649,0.75000024,-2.246705,0.6974798,0.3286169,-0.68607664,4.2040834,1.426396,-0.6548518,-2.0564675,0.67218536,0.2838164,-0.12421728,-1.3076191,-0.22473916,0.6195554,0.23703328,0.041584842,1.062107,0.2866275,-2.0458853,0.1433256,-8.014229,-2.737196,0.5167593,-2.2616928,12.650711,1.299304,1.8240975,-0.37887204,-0.8141453,-2.9883935,0.74100125,-4.474612,1.4484315,0.40983564,0.5953625,-1.0382888,-0.11758991,-1.3704419,-0.10759804,-1.4278835,0.57875544,-0.03297643,-6.070974,-0.287111,1.7955521,3.1442134,-0.47907048,1.3555064,-0.40243915,-0.22711182,0.95995635,-0.009501785,1.3622125,2.3279705,2.149039
-0.7057565,0.20012473,3.5992813,-0.0071794335,0.02673889,0.24657887,4.0000315,3.7242446,-1.8827429,-1.15557,-0.26826033,0.4034569,2.5746074,0.09618338,1.1724455,0.0,-0.5437275,-1.4534469,0.26594737,0.27373695,0.6415442,-1.5764358,1.016035,-0.5362353,0.50388384,0.4139272,2.339671,-1.3040732,4.193136,-2.6246424,0.13640165,-0.12729114,0.30309564,0.5810929,0.6494029,8.910835,0.113849886,1.6521672,1.0379065,4.9551387,0.021652855,-1.4810921,1.5480566,-0.60026747,-6.4802313,-7.4620686,-2.6736596,-3.1606696,1.5842708,0.7027409,-0.7757681,1.4945421,-4.3176723,1.2406613,-0.18509406,-0.1153836,-1.9421456,0.6223799,-1.0832759,0.6381958,1.3379213,3.5546565,0.07906054,-4.4283466,0.9314178,5.5239525,0.24286231,2.8277836,-1.2810638,-0.13991694,-0.04259069,-1.1282297,0.2321717,-0.88479596,-2.9905424,0.65232784
-0.3889489,-0.013938518,1.320138,-0.62407607,0.49051538,-0.5624204,-2.086621,-0.9190303,-1.8154064,1.8134168,-0.018065814,0.2047951,2.499477,0.53363127,0.29119182,0.0,-3.0779088,-0.685302,1.5677885,-1.3278555,-0.8001966,-2.1415095,0.7725817,-0.2751217,0.36387655,1.618956,5.3555293,-1.8468748,0.4917117,-0.37291846,-0.65495425,-0.048209995,-0.2068567,0.7204867,-0.43259132,2.1378999,2.0382552,1.3136638,1.4950331,3.4330559,-0.21116665,0.47370407,4.3713894,1.6968458,10.75749,1.5231761,3.2114604,11.021017,3.4025564,-5.4810143,12.024828,0.63332564,-2.0404725,1.1419711,0.29504776,1.0614458,-1.8639743,1.1831249,-1.5326949,0.3566666,-5.64231,-2.258488,-0.28025267,-6.3042483,1.9871573,2.3910468,2.513852,0.64363015,-1.7241148,-3.946516,-0.046320267,-0.87514853,0.3251963,-4.1221495,5.031539,-1.2163006
1.4540433,-0.48045084,-0.106456846,-0.5760024,0.28312773,-1.5589517,4.659761,2.1975746,1.841303,-1.7548463,-0.10874986,0.8548961,-2.6719496,-0.6781879,-0.17504016,0.0,-1.4510235,-0.5220779,0.40564218,-2.9846742,-6.8679857,3.0754397,0.8391494,-1.1093242,-3.0066845,0.84870386,-0.10982977,-0.168044,-5.1052847,0.27670816,0.013956886,-0.08788271,-0.9630411,0.29786336,1.1611514,-2.5835683,0.14139794,1.8524787,0.8844356,-5.103706,-0.9953001,-1.4480888,0.8501889,0.29893905,0.35642645,-10.344051,-0.3182868,4.9734592,0.5435731,-4.823651,4.429489,-7.031258,7.9498596,0.39572665,0.37613437,0.89196646,-1.1377381,1.0978988,-1.0018796,0.11324188,1.3093324,-1.4617256,0.124710634,-0.58864367,0.9223337,2.3347793,1.2095996,-1.1110597,1.0924566,-0.20212537,0.019561995,-1.7241693,-0.17174566,1.8886776,-13.156897,-5.4464145
0.82661045,0.884127,0.9649641,0.25430784,-0.10895473,1.4495336,3.3296485,3.0783885,1.7894725,-0.55400527,-0.22673936,0.43776935,-3.499962,0.048899245,-2.7145903,0.0,-1.7778244,-1.261017,0.2160215,1.9255288,1.3863716,6.660944,-0.34957653,1.1183562,1.2340254,-1.2392226,-3.2345772,-0.14109246,-3.4715543,5.27193,0.5356003,-0.32893285,0.676205,-0.002529371,0.7669243,-2.087405,-0.14561532,2.4863305,0.44641042,-1.0729343,1.5908781,-0.45358056,-2.4150062,0.26886216,-24.201658,-7.6750846,-1.6145492,-5.083112,-0.7998167,0.44236442,-3.4132092,0.76246506,-1.4052968,1.3668374,0.3701661,-1.2666519,-0.20058963,0.4964057,-0.4980206,0.49431035,-8.0762,1.335192,-0.20494868,10.951015,-5.245331,-1.1200764,-0.74477005,-0.23302713,-0.26394585,3.1830444,0.5751709,0.45483404,-2.7032754,2.656021,-4.7909746,0.76197296
-0.5703806,-0.14936958,0.8332966,-0.205674,0.19031566,-1.5721836,-1.0550834,1.573307,-0.91940355,-0.5215673,-0.1778194,-0.067894965,3.4904351,-0.12320999,0.71215254,0.0,-3.8964133,-1.1355011,0.6454416,-1.0627117,-0.9240603,-1.9601268,0.7310111,-1.9057814,-1.0894773,-0.32819852,-1.4054482,-0.9436787,1.905025,-3.9828782,0.31882462,-0.12085054,-0.28647602,0.3059126,-1.4745275,-2.4130554,-0.18041094,-0.591095,1.1784176,5.221005,-0.36613864,0.34755406,3.3122659,0.44865048,-13.700034,-0.40616295,1.5970802,16.998512,-0.57771826,-3.0316129,5.998528,1.8509468,-5.4591146,4.894677,0.74294734,-1.5610491,-2.7880764,-0.1720061,3.5191991,-5.7474985,1.2086143,3.3848348,-0.24577679,4.840831,-4.019709,-1.2970874,-2.6705067,2.4702327,-1.7944878,-1.1061968,-0.10610826,-1.3087102,-0.9575305,-2.7036788,-4.8812475,0.32951614
0.90776175,-1.6540191,-0.04660845,-0.14292818,-0.0337899,-0.67478526,4.4974136,2.4805734,-0.70387155,-1.1459008,-0.22147118,0.31934524,2.0135384,-0.17041214,0.7148966,0.0,-2.1365478,-0.6310303,0.28244913,-0.49751884,-6.4242063,1.5692111,-1.4165714,0.52626085,-1.1006908,-0.056822345,1.3702992,-1.3271403,0.10688679,-2.0351436,-0.30697018,-0.4161088,0.59258044,-0.08468946,0.9684391,0.1313212,-0.09155826,1.2545142,1.407842,6.5625315,-0.1471439,0.91648644,5.640814,0.23156437,24.700264,15.268087,2.3568296,-2.5658786,4.0906034,-0.13266142,-3.0671842,0.68287444,-3.1380541,0.88142616,-0.8207872,0.5652501,-2.0071433,-0.22076695,-0.86224073,0.7090585,-3.727641,-8.384107,-0.25498816,4.7636614,-2.9845011,-1.7106487,0.7130019,0.033692084,0.30322713,-5.113677,-0.7307568,-1.2406446,0.5968549,1.7020322,1.4177265,0.5244431
0.37574238,-2.520606,0.36612192,-0.027914947,-0.28031906,-0.27302223,-1.9647961,-0.8984657,-0.90950215,2.228341,-0.2524999,0.3582067,-4.0573187,-0.014924698,-2.1544614,0.0,0.49409562,-1.1847547,-1.603986,-1.2121017,-2.852819,1.5990801,-0.9121623,1.9441595,1.2680498,-0.59791136,-0.95455426,-0.78600883,-3.3234825,1.6621178,-0.4758077,-0.10733049,-0.85487896,-0.095301785,0.36070156,-3.8095176,-0.34723988,0.2594135,-0.5916915,-2.485376,0.6420012,-1.1820122,-2.483769,0.22938977,34.344143,-0.25934103,2.0523872,20.584269,-20.101261,0.75497454,-0.866384,0.7710961,-3.9849627,-5.5593486,-6.651704,-10.951338,-0.9155034,0.72273076,-0.86487746,-0.14297123,-1.3000985,2.0895658,-0.6081562,6.4531364,-1.4666802,0.0039449967,-2.066393,-1.5423559,-0.29721165,-3.8064442,-0.38633138,0.54679245,-3.736118,-5.794887,0.033531375,2.488263
0.58827215,-2.511032,0.83453435,-0.15861402,-0.02967297,0.5877484,-1.0456337,-1.4957061,0.10608083,2.5883877,-0.20801418,1.6612623,-4.057827,0.6003055,-1.7457358,0.0,1.2111596,-1.1452252,-2.0220554,-1.5414338,-1.4062691,3.765525,0.01099504,7.3661084,1.5125815,-0.8952426,-1.2424637,0.58279306,-2.8376122,1.308237,-0.48909053,-0.11462992,1.6712917,-0.062294934,0.4667806,-2.7850797,-0.30717036,0.81226057,-0.79189265,-2.6463382,0.5666919,-1.6549932,-1.3660922,0.32536185,36.81013,1.7337222,2.0105085,-4.112291,-14.419256,0.4013277,-1.5571852,1.5820643,-2.897353,-7.967794,1.2956058,-9.589958,2.9354632,1.1206362,2.4054554,-0.014448203,2.6443403,-0.6945793,-2.1288664,7.395191,-0.32400107,-0.3963094,-0.7597536,-1.5537083,-0.8279546,1.4303242,0.38214698,2.206884,-2.7587335,2.0709808,2.4063601,2.7030566
-1.3656837,0.17675875,0.039226905,-0.63237524,0.3804155,-0.4564706,-1.6171747,0.040327985,-0.8127093,-0.9758424,-0.26931658,0.24675266,-4.2886963,0.09191927,-0.25541237,0.0,-4.6191664,-0.67815197,-1.1030891,-2.8385565,0.04847313,-0.80217636,-0.020259388,0.20184085,0.25323713,-3.8916078,-2.4823148,-0.43972963,-1.804694,-0.3017919,-0.38367403,-0.517854,0.016676074,-0.9565192,0.41278446,2.0396256,-0.21560903,-0.3424049,-2.835982,-1.6166562,-0.588707,-0.18496631,-3.3688166,-3.8403263,25.006962,-0.93788135,-3.5104344,-6.5485196,-15.095997,1.1434747,-1.0151609,1.3782476,-3.651762,-4.093752,2.7784462,0.8017727,-1.4581429,0.457608,2.5544825,0.5895208,4.3703475,-2.1295567,-0.7161677,4.4387827,-1.0786842,-0.4633242,-1.3425493,3.3820844,-3.5016298,-0.6685843,0.22783884,-0.18550639,-0.09820398,0.37570816,3.4440455,3.24917
-1.0510874,0.21576871,0.22406958,0.281391,0.18580177,-1.6046591,0.9091288,2.3705778,-0.91150147,0.65046054,1.5983661,0.18169715,4.8269114,0.12370984,0.62116927,0.0,-0.4595506,0.10259197,0.6299265,1.2521832,-1.4242158,-0.06583522,-0.5762381,-0.5462457,0.38027012,-0.34745517,1.407907,-1.3922733,1.8537652,-1.4197077,-0.4259027,-0.26875883,0.17066461,-0.08488123,-1.6610656,-2.9459856,-0.16211325,0.99795157,-1.2575101,-2.129391,1.120159,0.55260897,-3.6454895,0.9888588,30.833868,0.1219355,2.4211483,-3.542131,-16.501104,0.9644384,-2.2213314,1.7139305,-3.579504,-1.9065088,-0.40560517,-0.51626956,-0.90033734,0.9433337,-1.6390334,0.57761323,4.040908,-3.173083,-1.2740401,6.987109,0.26642296,-0.6493856,0.028533526,3.9768522,-4.3772807,-0.061031453,0.0371944,0.057688408,-0.07181322,-0.07263165,1.0176544,1.7061448
0.9207108,-2.4662437,1.2072175,-0.038594596,0.31943023,0.1793178,5.527679,3.0232959,0.20393464,-0.68381226,-0.06407011,0.77638,-4.7044945,0.35779104,-2.1741686,0.0,-1.4959946,-1.03585,0.733694,-2.0800822,0.63904136,2.4568257,0.31613755,1.2831743,0.346485,-3.245153,-4.1328096,-0.7972352,-1.5197119,6.325854,-0.85485536,-0.11713922,0.69079137,-0.074845694,1.0282494,-1.3412079,-0.5548697,1.0099328,-0.36640942,-0.5965084,0.44089505,-1.2461889,-2.6560237,-0.019446123,32.427155,2.6486268,2.7780166,-8.797174,-17.666891,1.1462747,-2.011525,-0.36846182,-1.0751606,-6.8497505,0.3556661,-11.104727,-0.7212134,0.7569802,-0.72583777,0.47806227,-4.8023515,0.21818697,-0.5683814,7.334973,-3.5917962,-1.0732896,0.62373245,-0.53638715,-0.25675905,2.062505,0.57727015,2.4474196,-2.90489,1.0074413,1.9661373,3.0390656
0.9207108,-1.5320402,0.9930692,-0.090681046,0.13171497,-0.91303754,5.4429064,2.8829658,-0.19409797,-0.27691326,-0.10875831,0.81500804,-2.4570897,0.3647597,-1.664953,0.0,-1.4115059,-0.9579468,0.74020845,-0.73979956,1.4824268,3.1102014,-0.13978964,0.6729347,0.34259766,-2.2978458,-3.4621563,-0.21970917,-1.7912478,6.7056904,-0.8982734,-0.103208475,0.70924175,-0.06532379,0.9732903,-1.5257624,-0.3014143,1.0897018,0.11245486,0.8898226,1.0395279,-0.4136763,-2.8835266,0.2804184,30.166918,4.872693,1.0862036,-6.446172,-17.283667,-2.4376705,-2.087963,1.4426315,-1.3008043,3.8420055,4.688146,1.0628821,-0.7342627,0.86828196,-0.5210345,0.61193144,-2.214561,5.318102,-0.32665494,9.219655,-1.8620679,-0.25102875,-0.30772063,-0.7951284,-0.309988,-2.6542406,0.5815164,3.5526938,-2.1171548,-1.1265315,1.6074032,4.3716307
1.5390251,0.94896823,0.17285079,-0.13421585,1.5348446,-0.7044773,-1.4646972,-0.9931263,-1.1590326,2.4963615,-0.07589419,0.68393046,1.4022008,0.26777336,0.26061386,0.0,-3.3214161,-1.9971999,0.4280954,-1.8927077,0.8611486,-2.0223598,-0.24957101,-0.44978946,-1.1398408,-0.9787406,1.978486,-0.10045993,1.2974241,-2.34224,-0.097962014,-0.20359185,0.06313687,-1.5632733,0.33651504,-0.3681927,2.3344572,0.7805444,3.0839412,-0.077022076,1.1804433,0.1681531,-2.4176812,-3.8414495,52.97693,-0.29719684,1.6249118,-2.2124505,-11.831412,-2.6053212,-0.79084873,2.31667,-3.0282216,6.9819117,0.74668306,-3.1446457,-1.3375344,0.66122144,-1.1089771,0.6973211,-3.1320791,-2.925264,-0.72695076,9.705842,-1.162157,1.1394796,-1.078012,4.960154,-3.4753847,0.6673598,-0.03835323,0.48468485,0.33243054,0.64679235,2.3047528,3.896323
