CHO,STAR,TOTSUG,FREE_SUGAR,ADDED_SUGAR,GLUC,FRUCT,SUCR,MALT,LACT,GALACT,OLIGO,PROT,FAT,KCALS,KJ,ALCO,WATER,AOACFIB,ENGFIB,SATFAC,MONOFACc,POLYFACc,TOTn3PFAC,TOTn6PFAC,FACTRANS,MG,ZN,MN,FE,SE,VITD,CAFF,totalVeg,totalFruit,starch_fraction,sugar_fraction,free_sugar_fraction,rapid_glucose_equiv,intrinsic_sugar,fat_cho_ratio,protein_cho_ratio,fibre_cho_ratio,fat_sugar_ratio,protein_sugar_ratio,glycaemic_brake,n6_n3_ratio,baseline_glucose_mmol,past_4h_glucose_trend,past_1h_glucose_mean,past_1h_glucose_sd,past_1h_glucose_range,mean_glucose_24h,sd_glucose_24h,cv_glucose_24h,mage_24h,conga1_24h,conga2_24h,modd_24h,glucose_at_t_minus_15,glucose_at_t_minus_30,past_3h_kcal,past_3h_cho,past_3h_sugar,past_3h_fat,past_3h_prot,time_since_last_meal_min,time_since_last_sig_meal_min,hour_of_day,is_breakfast,is_lunch,is_dinner,is_snack,sex,n_total_meals,n_days_tracked,mean_daily_kcal,mean_daily_cho,cho_x_baseline_glucose,cho_x_mage,cho_x_time_since_last_meal,cho_x_fibre,cho_x_fat,cho_x_protein,cho_x_hour_of_day,glucose_trend_x_hour_of_day,mage_x_baseline_glucose,cv_x_hour_of_day
0.15420876,-0.10849015,-0.2619845,-0.032418065,0.7229692,-0.08784131,0.78477806,1.1583904,-1.4767226,-0.020314422,-0.13048752,-0.1824008,0.4085651,-0.17822391,0.14065348,0.24326867,-0.07023713,-3.0399926,0.6386898,0.01125494,-0.8638982,-0.06882209,-1.2880263,0.60146743,-0.13516848,-1.1218349,1.1824976,0.59215254,0.83376884,1.1872061,-1.2206539,0.42762768,-0.18501016,0.20614518,-0.24463478,0.74448985,0.71564823,-0.026687872,1.8561523,-2.1565537,-0.6926306,4.864973,-0.91827554,0.049481574,0.12038741,4.009541,-1.0015808,-5.045643,-2.1295092,0.59479684,0.12003637,-5.641776,-0.72239023,0.8261423,0.2974315,-4.3810782,0.71814126,-5.474247,-2.55585,0.39369676,-0.47777924,-0.24592577,-1.3671378,-0.008787641,-0.7344451,0.3713774,-2.5162094,-0.08356124,-0.37722322,-0.04545755,-0.18917722,-0.22645628,-0.057982493,0.009313022,-9.164709,0.6433666,-1.7676195,-0.9980678,0.58078706,-3.0052547,-0.9420196,-0.3587096,-1.3203933,-0.26662382,-4.261483,1.0075496,-0.31500798,0.06895104
-0.16161838,0.5209725,0.020445514,-0.4516935,-0.8461543,-1.0423282,-1.1646996,0.46898186,0.44948566,-0.54300785,-0.0010443144,0.21414281,-1.5081049,-0.40279755,-0.5453582,-0.12264093,-0.025583332,-1.5755472,1.8702292,-1.0010507,-1.5492828,0.9277222,1.4358135,-3.0499356,3.7719684,0.575617,1.6296663,0.30438703,-0.93903714,-3.2116964,0.39943188,-0.6720025,-0.51710224,-0.008157097,-0.24978252,0.6147432,-0.01862771,-0.05322062,-0.8859437,-0.05156791,0.05294922,2.7342834,-0.8506465,-0.58985925,0.098712265,2.4760008,-0.49189147,-5.1628623,-0.729394,1.7239896,7.9291625,-2.1123528,-2.8430696,-0.42083573,0.5993263,-4.2922487,0.7514753,-5.118494,-2.616488,-0.11875489,0.054530397,-0.008846575,-0.2156159,0.25516146,-0.42699605,-0.15187994,1.0660772,-0.33631325,0.9121311,-0.07359265,0.7526949,-0.23767242,-0.12473746,-0.3411877,-8.368208,0.6727837,-2.9747496,0.87038374,-2.699406,2.3649585,0.05008809,-0.109850705,1.1456177,-0.046085205,4.152969,2.6661897,-1.2825407,-0.15870914
0.35217166,0.7707366,0.61710715,0.3694451,0.22865742,-1.1608223,-1.8531582,1.9679415,1.235526,0.25026947,-0.1247829,0.35152462,0.467933,-0.2503979,0.24111012,-0.20469944,-0.033595253,0.29187167,-0.21869248,0.100904025,-0.44463062,-0.5595786,-2.179876,0.58953726,0.15633439,0.24850163,1.895584,0.31367892,3.9947832,1.6997039,0.08888067,0.39104718,-0.34654197,0.20318913,0.0018605702,0.7533101,0.41235483,-0.05069442,-0.4417571,-2.2166054,0.7597554,-1.8704145,0.8703713,0.29640704,0.09761879,-1.6662898,-0.03809586,-7.526272,-6.0914884,-1.7182715,-3.640289,4.432017,0.6622196,0.8722188,1.2570953,-3.6509109,0.4190062,-3.811327,-1.1640543,-0.9979515,-1.2988122,0.7869709,2.1933334,0.08356771,0.7556463,-0.10347264,-0.3879113,-0.077301666,-1.5575137,-0.11466125,-0.062484242,-0.10443906,0.22294213,-0.04499382,-4.7942114,0.27601448,-1.45014,0.8611616,0.32817852,-1.401751,-0.1533942,-0.18550234,3.0147245,0.14847323,-0.6491213,-1.4911264,-0.6618953,1.2145144
-0.5050111,-0.3386436,0.43681255,-0.18210763,-0.11143179,-1.4829757,-1.0075936,-0.072539836,0.8660191,-0.53574574,-0.2964482,0.48793194,-1.885542,0.16006282,-0.5136103,-0.06892808,-0.084233165,0.27813798,-0.89854115,-0.22595575,0.14178157,0.022964718,-1.5869769,0.8250168,0.5075719,0.8194818,1.4059346,-0.29783365,0.5706768,-2.4446754,0.58700216,0.3009315,-0.2822807,-0.21692216,-0.36766982,0.6776227,-0.18807772,-0.15810645,-0.263559,-1.4363999,-1.0409629,-0.9519895,-0.15787855,-0.22722389,-0.35968846,-2.498207,-0.3350064,-22.565619,-9.387985,-2.6362715,-4.4315953,-4.8670754,-3.4330752,0.9531269,-0.17470713,-3.787191,0.100681394,-1.6178579,-1.9065095,-0.2883102,-0.8130237,-0.45422027,-1.8704062,0.48024154,1.5792382,0.13387567,-0.15799442,-0.34393972,0.12038438,-0.16642322,-0.011055274,0.37092927,-0.0050249426,-0.025472444,-6.3785686,0.6122664,-1.042603,1.6243666,-1.6829476,0.6462227,-0.020716649,-0.48115155,0.6908776,0.12143846,2.1817288,-5.377103,-0.81495637,-1.8259971
-0.71603036,-0.43067998,0.7580658,-0.09191711,0.00015906738,0.7989457,-0.059283946,0.5154444,-1.2044846,2.3061936,-0.2227279,0.4062343,-2.2335067,-0.80365443,0.16829059,-0.13213047,-0.02665649,-1.406621,-0.3587108,0.14223501,-1.0996796,-0.43542075,0.1407818,0.4487932,0.23313197,-1.9383714,0.82826775,0.13750939,-1.0333999,-0.21768907,0.14796971,-0.07128579,-0.43204066,0.12886542,-0.58986694,0.07854011,-1.044951,-0.096366495,0.71913904,-2.2180328,0.6466003,-1.854497,0.8644301,-0.06486294,0.07143762,-3.0980692,0.13290806,11.035229,-1.0297569,-2.7803676,-1.6767832,-3.160165,4.5480227,0.66180414,0.41542587,-2.3652728,0.5375071,-3.9586408,-1.9559687,0.19073524,-0.89053804,0.5757455,0.5997154,1.1183382,2.5096087,-1.6800264,0.76384574,0.3108373,1.3898994,-0.095795915,-0.035289742,-0.12960182,0.22988918,-0.04019416,-6.4392176,0.40286145,-1.3700109,0.22342792,1.7254524,-1.960599,-0.3305745,-0.4188358,-1.3585349,0.40036365,-2.1989908,1.8331206,-0.5738193,-0.96288097
-0.09246322,-1.6404995,0.69929814,-0.20763198,0.21731175,-0.8057615,2.595589,0.47966766,0.77284205,-0.8954928,-0.099008255,-2.1606996,1.4461313,-0.3575638,0.15309209,-0.46287996,-0.028415201,-0.9228205,2.5656395,-0.28744206,-1.5678468,-0.38435835,-1.2164197,0.7720558,0.6956806,-0.44561547,-1.5725349,-0.18236567,-1.0301377,-3.18129,-0.31993404,-0.59191537,-0.3542358,0.17800017,-0.49334565,0.4597459,1.2322882,-0.20811823,0.07933858,-0.5690559,1.2061573,-1.6120301,0.78798354,0.04470574,-0.39923787,-1.251548,-0.24180384,-4.640861,-0.12884842,-0.10750857,-3.6771214,-4.997403,-0.34124655,0.18707962,1.0468853,-2.8495946,-0.5949526,-5.9574547,-0.019837081,0.91852987,-0.34399647,-0.18918984,-0.87035155,-0.49399194,0.8963532,-4.016715,-1.3932227,-0.056431416,-0.3171544,-0.18003699,-0.008816412,-0.22884402,0.050758652,-0.01851225,-6.320491,0.5960675,-1.9672456,0.5794755,-0.74584234,-0.38230464,-0.21532984,0.56889147,-1.7251676,0.14825451,3.5798576,0.63954145,-0.28649652,-2.667928
0.57746565,-0.9861468,1.4648123,0.015933033,0.39118782,-0.8193325,-0.3087814,1.4781383,-0.77238303,0.25028658,-0.05449692,0.11240108,0.38935167,-0.14597353,0.34619164,0.09648679,-0.054451298,-1.6797296,0.6369046,-0.022589795,-0.53158516,0.032398097,-1.5614274,0.46164438,0.21525949,-1.056411,5.0094795,0.9058624,-1.6084759,0.8135501,-0.8114047,-0.1782236,-0.39808297,0.11924974,2.7089305,-0.8457445,-4.2197266,-0.07393953,-0.6348416,1.076778,0.7381784,4.326356,1.2864708,0.40936458,0.6427669,3.6850634,-0.79128236,-24.701431,-0.67359674,-2.9924676,-3.119265,-5.961158,-1.9206206,1.118611,1.615222,-4.762728,1.209832,-5.295177,1.200016,0.23916157,-0.9425126,0.5754482,2.0369444,0.52845246,1.1378554,0.035869095,0.8036187,0.33216783,6.051754,-0.072176516,-0.04934276,-0.16093564,0.19619215,-0.1753383,-7.9425015,0.61875325,-0.5224959,1.1514295,1.2333126,-1.3943616,-1.2330201,-0.283226,-0.35422286,-0.32826987,-3.7112613,-0.31694353,0.13049416,0.2471615
0.0027928497,0.058848035,-1.190757,-0.5020088,-2.0200813,-0.00279469,-0.34186938,-1.1671534,1.7134243,1.0267024,-0.24973047,-1.4946383,-2.1540499,2.0003004,0.2168496,0.09455372,-0.075352944,0.40883103,-0.2707432,-0.8262254,1.9437791,0.3055045,-0.251913,0.6885418,0.3475893,0.25948617,-2.0422258,-0.8995598,0.11710852,-2.096249,2.6707754,2.4397714,-0.4317156,0.03632415,1.2622411,0.09882051,0.9597409,1.2611,-1.5936105,2.6656275,0.3124562,-0.9613954,-0.76495475,0.026734503,0.33197537,-1.9962777,-0.6667381,-26.624083,-9.362251,-1.0317142,-3.0605137,-4.603051,-4.8156834,0.77016264,0.8941889,-5.1119504,0.62089354,-2.6605437,2.2097597,-0.56969225,-0.102291785,-0.065587886,0.29290733,0.7112699,-0.4098877,0.97018707,0.50351614,-0.09492933,-1.383762,-0.071807005,-0.07921168,-0.06893554,0.13060336,-0.095607385,-9.464214,0.5916696,-0.54738784,0.9200948,-0.9905251,1.6461277,0.3151365,0.48758072,0.8786354,-0.4738884,-2.9531302,0.9210048,-0.35814366,0.8575661
-0.28866187,0.29239014,-0.5817004,-0.46752214,-2.5884004,-1.0500898,-0.6018353,-1.5569975,-0.9835745,-0.56931233,-0.07948971,-0.08893989,0.35961396,-0.29844815,0.44316882,-0.448475,-0.05301665,-0.530056,-0.7904257,0.90434235,-0.9620593,-0.3589541,-1.946052,-0.02103637,-0.010550215,-0.26711938,-0.1520669,-0.8622432,-0.78665584,1.7413859,-2.3066504,0.012525513,-0.4408078,0.17717114,-0.5834987,0.6147263,0.23002988,-0.5500856,-0.45727292,0.010694884,-1.0480129,3.3396347,-0.66311896,-0.55732256,0.5328067,3.1314168,-0.5906625,13.53903,-1.2618212,1.9820886,-2.4585216,-3.929973,4.074457,0.26683873,-0.13732749,-2.6449833,1.0816833,-4.7331934,-2.3133092,1.1562065,0.5431383,-0.05982371,-0.522723,-0.59925675,-1.1969885,0.32395607,-0.9442931,-1.4486921,-0.8234566,-0.028685937,-0.094716325,-0.15296757,0.12645912,0.05861422,-8.030843,0.47623795,-1.0117114,0.49672598,-0.3783755,-1.8351672,-1.3989834,0.12603508,-0.54228485,0.45111448,-0.20405407,1.2184604,2.1932952,-0.6617288
0.040264793,-1.4803158,-0.24743293,0.13760693,-0.30040768,-1.48503,-1.1558833,-0.18547335,-1.0488789,-0.95366246,-0.14717244,0.057668023,0.17013122,-0.7603936,0.5763373,0.20641388,-0.0768242,-0.5389618,0.063922316,-0.7809722,0.47467265,-0.87383145,-1.4310572,-0.3245278,-0.16647305,-1.9128742,0.36010444,-0.045866888,-1.8656316,0.8079339,-1.5411354,-0.28785977,-0.6465639,-0.008074375,0.99151045,-0.13196753,-5.002977,-2.455149,-1.2017118,-0.027284462,-0.5546475,2.7280343,-0.31008086,-1.735987,0.60748136,2.7248607,-0.42029178,-7.140313,-0.90341234,0.6757246,-2.3570526,-2.8183978,-1.9556844,-0.42357904,-1.2006204,-5.6483483,0.8656577,-7.1658273,-2.106785,-0.9204647,1.2301247,0.7146754,1.5270355,-1.5784861,0.72392005,0.61964905,1.6019101,1.5343205,-0.8336269,-0.048750605,-0.021005051,-0.2234467,0.08254384,-0.08361807,-10.080613,0.14747116,-1.911585,-0.45837817,0.731478,-2.9696157,0.3692515,-0.24953839,-2.1541104,-0.4541394,-4.173434,1.3776982,0.21057276,-2.791993
-0.27154088,0.56827617,-0.5086538,0.21794602,0.33305123,2.418173,0.4338426,-2.1956117,0.07020209,0.15453163,-2.5056076,0.27615097,-1.9080065,-0.050478164,-2.3489404,-0.28751788,-0.019535959,0.4438889,1.8251346,1.6518621,0.18273887,-1.1469798,2.214257,-1.5852178,-0.6162996,-2.404735,-4.3698783,-0.76290953,-0.7717055,-1.9072869,1.5356656,-0.023167947,-0.58162713,0.028006935,1.5217769,-0.37328044,-0.9647257,0.4897752,-1.1237925,3.0641408,-2.052313,-2.775836,0.18111235,-0.70051014,-0.51616615,-2.16159,0.4516018,23.149282,-0.9123252,-0.6858041,1.3000383,16.288261,5.4071784,-0.2334958,-0.13985392,-4.616404,0.421656,-2.2413042,1.9250582,-0.3610741,0.037180815,-0.0996597,-1.2237177,0.002176294,-0.5518755,0.36894357,-1.9491935,1.96474,-0.3612523,0.2439377,-0.00016362593,-0.075014465,0.091930434,0.09986866,-4.1670103,-0.10441588,-1.840567,-0.30815226,-0.2953413,0.024322394,0.30535665,0.39214897,0.82623696,-0.5484245,2.2127173,-1.0861197,3.4563339,0.9435346
0.09091274,0.2733625,0.75884026,-0.06270322,0.1396073,-0.9253955,-1.3018758,0.33565497,1.401608,-0.42248425,-0.22158785,0.39282244,-2.971294,0.11230595,-0.74364555,0.0034593465,-0.020191701,0.08746345,-1.0721387,-0.37081254,0.051414236,-0.4017982,-1.2189164,1.5802292,0.85084945,2.351425,1.7545052,-0.55579233,0.23243716,-2.9118361,0.39538464,0.6391621,-0.68688035,-1.0077114,-0.52522117,0.46762934,0.11243387,0.025019078,0.09584333,-2.0089662,-1.0555388,-1.0130635,-0.4388638,0.035173703,-0.778238,-3.1682773,0.26626042,10.734685,0.96638393,1.9042672,-3.297266,-5.5940695,1.0735976,-1.2119786,-0.33719584,-4.361465,1.5226872,-5.5185857,0.98954433,0.9933105,0.723224,-0.60357934,0.354452,-0.05973284,1.8396902,-0.6902468,0.537577,0.089465894,2.0915678,-0.057948038,-0.02439074,0.9153357,0.07830026,-0.1925368,-4.4050193,0.74443185,-1.4630058,0.9286601,-1.1512425,0.37203863,0.18090314,-0.33965993,1.0032852,0.07409326,2.4909236,2.4182785,2.012093,1.2528775
-0.5336498,-0.35500798,0.34865803,0.08893293,-0.12521131,0.4729006,0.2560699,0.5537592,-0.96013975,0.4502899,-0.487378,0.32686302,-2.0325665,-1.2884903,0.2987151,-0.0070553054,-0.025959654,-1.3580121,-0.59162456,0.19171232,-0.8596912,-0.31156623,-0.3136611,0.46684465,-0.40414578,-1.8891286,0.86125916,0.09483659,-1.2005415,-0.317141,-0.13789561,-0.07882635,-0.27173084,-0.021476703,-0.3492551,-0.45851433,-1.326004,-0.15411824,0.30402106,-2.3182814,0.7092206,-0.5371931,-0.03316345,-0.017218363,-0.23221993,-2.073113,0.09594909,10.869418,-3.234352,-1.2428552,1.2684197,16.397837,3.0888402,0.23465055,-0.33233824,-2.426796,0.63225615,-3.1187768,1.5119454,2.664081,3.0921972,0.12516844,1.6002065,-0.045513622,1.645462,-0.717374,1.5832852,1.2865419,0.7121746,-0.051899556,-0.016987529,-0.1855868,0.06621266,-0.036597177,-4.3998437,0.43267763,-1.1449063,-0.029449875,1.8384988,-2.14776,-0.5905974,0.050130084,-0.800449,0.22348882,-1.9443587,-2.9730015,1.8373888,-0.03287651
0.119664274,-0.61669135,-1.0458105,0.12350094,-0.44779387,-1.1868762,0.40603387,-1.0091991,-0.9738116,0.078360684,0.07958278,0.01712222,0.78772205,-0.2850073,0.32531586,-0.009615483,-0.060179256,-0.2663898,-2.2128215,0.21585785,-0.49898914,-0.34069094,-1.5540566,0.6408309,0.0946041,-1.3850085,-0.42318112,-0.59933585,-3.8866656,0.9865288,-1.5107647,-0.0072422163,-0.31299645,-0.035202775,0.8857777,-0.88492656,-5.077547,-0.9077071,-2.8053875,0.5898431,0.1980313,3.297862,-0.17288719,-0.51077527,1.1081989,0.6787149,-0.4337277,-9.047328,-0.070160024,-0.008956594,-4.5896664,-5.174247,-4.243867,-0.16313082,-0.43293235,-3.909044,0.86935097,-6.7691555,0.9509423,-0.4424271,0.86041886,-0.5231783,-1.8267722,1.021084,0.6877666,0.29293367,1.2263587,-0.15891758,-1.1530393,-0.047647957,-0.12160447,-0.15581459,0.10860482,-0.27683073,-8.070989,0.8218587,-1.991285,-0.28443143,-0.5090025,-1.684559,-0.76741683,-1.1946712,-1.0668057,0.4807859,-5.6298113,1.3205161,-0.0074459556,-2.2654507
-0.07696359,-0.74367094,-0.503783,-0.015357263,-0.32729986,-0.82302177,-1.0920645,-0.1378173,0.6782881,0.2525757,-0.15250571,-1.1156553,2.0474787,-0.26855567,-0.18364279,-0.27014756,-0.013322799,-1.3731577,-0.46727058,0.3841093,-1.472673,-0.509925,2.9220278,-2.6956816,2.146912,-1.9320633,1.9130543,0.4035235,-0.2358149,-0.48310682,0.44041443,-0.28601104,-0.31867823,0.009547822,-0.32609382,0.4961189,-0.6507261,0.029592585,0.47066787,-2.5382566,-0.9311343,3.8658516,0.38488296,0.059447486,1.0477629,1.5808227,-0.46507326,11.26674,0.61699426,-1.1717911,-1.4396964,-2.0213811,-0.13225657,0.16305713,0.2606971,-2.0562658,0.9889338,-4.0237274,2.171032,0.5632801,-0.28687915,-0.19566834,1.7082953,0.7888822,0.056547765,-0.26715225,1.1925055,1.851699,-0.26376802,-0.07225776,0.8840143,-0.20086876,0.013711676,-0.015512924,-8.566378,0.8656971,-1.0471098,0.9625158,-0.77087915,0.6558652,0.031180074,0.22837773,3.0528495,0.61580586,-2.8752902,2.7848663,-0.6501124,0.67377275
0.1718637,0.27060375,-0.2712565,-0.51058114,-0.3984026,-2.235243,-1.5395722,-1.2172496,1.4266484,0.34175014,-0.25683117,0.2015654,-2.1181843,-0.21433066,-0.49248585,-0.36049154,-0.03226814,1.2406033,-0.5167927,-1.7089994,-1.9553335,1.425827,2.657254,-2.509381,2.8060591,0.6073961,0.9548077,0.6248258,1.0561045,-2.4443874,1.2638767,-0.6958856,-0.54790705,-0.544231,-0.1865828,1.7866577,-0.041151885,-0.046425458,-1.5025218,-1.7088983,0.24995254,-0.80752844,-1.0676905,-0.67396754,-0.34092215,1.0557238,-0.8197801,-4.4151087,0.7350825,-0.81206393,9.183948,-1.9134036,-4.1573935,-0.5603228,-0.2450149,-2.476625,0.5403606,-7.6478286,0.27283755,0.64593357,-0.22991957,-0.15212762,-0.75860703,0.9225245,2.5187514,0.165333,0.5767485,-1.7694386,-1.4416411,0.4352633,-0.09487394,-0.09363319,-0.016372386,-0.24648769,-10.173809,0.62822866,-2.2224183,0.5363006,-2.6790361,1.2142652,1.2916672,0.8923769,1.0405858,-0.15018398,-0.91797066,1.197528,-0.61903334,-1.6233894
0.28345248,0.31544703,-0.457158,-0.17734338,-2.6629386,-0.8282646,-0.41698825,-2.057308,-0.75345516,-0.3620378,0.113353506,-0.16429251,1.2584689,-0.267212,0.3190524,-0.25146917,-0.023578336,0.050517358,-0.6675991,0.34007964,-1.2770749,0.16897039,-1.0212675,0.9807736,0.546643,-0.18716517,-0.44454798,-2.4035087,-0.6201394,1.2856271,-2.3832884,-0.116571866,-0.479343,0.07028511,-0.50694114,0.6760411,0.34462988,0.88606185,-0.32303613,-0.5144209,-1.2614316,3.5207715,-0.08752757,-1.0041993,0.7353179,2.9926794,0.21028048,13.13786,0.10107495,4.238927,-2.9911673,-4.322703,2.6018574,-0.0064520435,-0.15139377,-1.1049215,1.7758998,-6.5088053,-0.49870577,0.06599049,1.5962592,-0.015005256,-0.600827,-0.29175532,-1.2143638,0.07578583,1.3976223,-0.729884,-2.8373919,-0.036659382,-0.04991322,-0.106110886,0.08486241,-0.22166961,-5.050611,0.800542,-1.262006,0.46284938,-0.38638958,-2.231866,0.55203635,-0.26752886,0.18114182,0.3999639,2.6635444,0.36341184,0.6820792,0.38472843
0.14591153,2.765306,-0.20107682,1.9841666,-0.51019025,6.110306,4.3469152,0.38951376,4.0862126,-0.38407522,-0.25131902,0.05368275,-1.1530113,0.6079982,0.08068542,-0.05535698,-0.008087954,1.6819615,-0.38268584,0.71406555,-0.9863738,0.010166903,-0.5454274,0.7589004,0.20981953,0.26296887,-0.28516814,0.7027195,1.0300349,-2.4870977,1.5878018,0.58257216,11.569352,0.37768528,-0.2884719,0.6831962,1.8152083,-0.12064,0.43720683,-0.66863424,1.6926864,0.40300786,-0.036842726,-0.4908188,0.28426972,0.85164094,-0.31893036,10.207233,-4.1586847,-2.3101468,-3.0439885,-1.5196099,0.46132812,-0.93046576,0.35025138,3.5448477,2.951822,0.32242623,-1.5182016,-3.521052,-0.46788043,0.4643028,1.3252639,1.0399196,1.4182491,0.77909195,-0.18068387,1.9873978,-0.5993053,-0.0960578,0.22000274,-0.0173928,-0.058611825,-0.15980181,0.51318854,0.25461698,2.3843632,0.19841498,-0.43182313,0.67821324,0.5546617,-0.13877459,1.6676682,-0.08929756,2.4248388,-1.4099958,-0.10006051,1.4526972
-0.075441316,-0.093226776,0.31669882,-0.37531382,0.61182773,4.624659,4.175852,0.730992,-1.4630167,-0.4193389,-0.09352917,0.10495619,0.20978403,-0.1553446,-1.0664505,0.45868006,-0.05430148,-0.12532416,-0.76845056,0.14102471,-0.4401513,-0.34215012,-1.3504463,0.8454728,0.21310493,-1.5886195,-2.1454763,1.7531818,1.6736947,0.72622126,-1.5861565,-0.5838199,-0.23457333,0.23190093,2.0529695,-0.31572667,-1.7264178,-0.15411428,-1.1795617,3.371098,0.1012279,1.9171493,1.1152776,-0.6343386,0.89305073,2.884799,0.49469835,20.301382,-8.962757,-1.0889442,-3.1284115,-4.9423246,-15.564297,-0.2877756,-2.5166993,-1.4961722,-4.1624026,3.054726,-0.35037205,-2.0886881,1.4691373,-0.44326976,-0.84840673,0.14336541,-0.96859574,0.45670682,-0.368586,-0.771215,-1.964389,-0.07902602,-0.14725803,-0.10355553,0.3902901,-0.3612811,-1.8130494,0.26395538,-2.072833,0.12819967,0.30948943,-0.9141331,-0.6575384,-0.14858697,-1.581401,0.36637768,0.38217923,-5.09859,0.5089592,0.015467646
0.12079248,0.75631005,1.0783024,-0.14216651,-0.031122833,-0.9666666,-0.6489886,1.9351124,1.3544067,-1.1679641,-0.009090608,0.2835255,-0.478616,-0.6341202,0.2561936,-0.36880407,-0.021086592,-0.31083193,0.33575505,0.038492944,-1.4174631,0.66284525,-1.2961322,1.1857934,0.7478164,-1.9851598,-1.7080413,0.301549,0.0396946,1.1432537,-0.22184572,0.106965974,-0.27871737,0.1810272,-0.12315218,2.1073763,-0.34537786,-0.07364669,0.9958141,-0.82725096,-0.986624,1.5128515,-0.27101603,1.6857485,-1.4450438,-3.096799,1.1883118,17.685217,6.7179365,6.588878,-2.8050506,-2.810532,-17.847286,4.0999913,0.1664857,-1.7174101,-4.400448,9.298227,-0.04689109,2.8212543,1.4431206,-0.23267168,-0.6906701,-0.2176759,-0.055308346,0.29657787,0.6463251,1.3861988,0.32100978,-0.07919665,-0.00818866,0.6602518,-0.03737303,-0.07821694,-2.644461,0.50421953,-3.5990694,0.16466148,-0.3700283,-2.2651386,0.049461078,-0.58347493,-1.9828672,-0.19571736,1.3412235,3.0523787,2.1797247,1.6996474
1.0087765,-0.8668044,1.2078772,0.44006833,1.3689594,-0.70113045,-0.37920862,0.4569845,-0.5024601,-0.4969985,-0.039424457,0.32029903,0.69046795,-0.68524647,-0.11931355,1.5048531,-0.026254453,-0.22359131,0.51007164,0.9750093,1.3779752,-0.59204876,-1.833597,0.3691145,0.15537456,-1.3626728,4.189121,1.2982103,2.0541804,1.582728,-0.7479449,0.08903004,-0.32026154,-0.12364521,-0.22516534,-0.94265884,-3.5721993,-1.8371894,0.38640478,1.8621118,1.0245346,2.3878195,0.118679285,-0.048279926,0.63505936,6.311615,1.1208371,24.913427,-7.273893,1.5820032,-0.74105495,8.091404,-12.762297,2.3528357,0.76301205,-0.040984917,-2.4484406,11.345226,3.4840398,2.4436777,-2.096151,2.5919352,1.8305801,1.6510602,1.5955896,1.0749229,2.805953,6.134613,2.1212194,-0.05525407,-0.11002277,-0.16134542,0.10674167,-0.36599934,0.8780514,0.028715584,-0.57653934,0.2773438,3.0515847,-0.360192,4.218047,0.12460853,-0.46046776,0.6848147,-0.34936333,-3.787684,1.0570183,-1.3640041
0.1008754,-0.66830164,2.6414957,0.42289573,0.58317745,-0.1818476,2.8574383,0.9742609,-0.70799583,0.20238954,-0.10115768,0.14320037,1.968695,-0.36197883,-0.12286505,0.55974746,-0.02669085,-0.22105438,0.31228647,0.04336525,-0.929329,-0.22811659,-1.4647146,0.8258864,0.03053109,-1.0606241,4.9556003,1.7308211,0.34944662,0.7228026,-0.9105914,0.053512856,0.046177648,0.068935275,4.1730914,-0.942435,-2.8505106,-0.15408003,0.47768983,1.1290523,2.989468,2.1086037,-0.9685963,1.0222203,1.2927214,3.3524675,0.6345982,51.51802,-3.433053,-0.3148306,2.2390792,37.19538,-5.0477915,1.1919854,1.4395417,9.97179,0.0584812,9.325765,3.3588018,5.364309,1.7671295,0.9621623,4.6162214,0.93428975,1.4635749,0.9181446,2.7115734,1.9398953,6.003862,-0.07297141,-0.12523088,-0.07125856,0.14914864,-0.30811733,1.9461864,0.19934998,0.69119406,1.7088028,3.6385944,0.17591359,2.7905996,0.03524148,-0.2787617,0.07216443,0.6419785,-0.41825938,3.926836,7.393663
-0.18752739,-3.6630456,-0.35828775,-0.28047296,-0.19880067,-0.0056999526,-1.4204024,-0.8787457,-0.8765275,1.5977367,-0.11184277,0.49826494,1.4616169,-0.30586222,0.50476986,-0.072764575,-0.025463553,0.2468917,0.5481473,0.21824478,0.87149006,0.48520067,-0.6051096,-2.077027,-0.5893078,0.36139166,-1.5010022,-0.32158932,-4.191401,0.4301423,-0.11748915,-0.522517,-0.42331246,0.31761032,-0.27382934,-2.468073,-2.27546,-0.09450826,0.15766086,0.29162052,0.0761791,-3.425796,0.008078772,-0.32953945,0.6932289,-5.514991,0.088302664,7.4210086,-3.742162,-4.2984076,-2.594873,-4.5246067,-13.676681,-0.36805063,-0.2586201,1.4391835,-4.5572987,8.092346,-0.9194353,-0.39687783,0.036900323,-0.22155075,-1.3124956,0.26384842,-0.8501439,0.15879375,-1.1831459,-7.5988326,-3.0950296,0.16606797,-0.22756012,-0.1376653,0.029627739,-0.051401675,-2.7874458,0.68121254,-3.447412,-1.3593445,1.366667,-2.4189713,-0.34770283,-0.2390941,-1.0579132,0.53898215,-7.348406,0.017379383,-0.91531616,-2.4092634
